Kilometers_Driven,Mileage,Engine,Power,Seats,No. of Doors,Price,Age,Fuel_Type_Diesel,Fuel_Type_Petrol,Fuel_Type_CNG,Fuel_Type_LPG,Transmission_Manual,Transmission_Automatic,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Owner_Type_Fourth & Above,Colour_Others,Colour_Black/Silver,Colour_White
54000,17.0,1197,80.0,5,4,3.2,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
60000,17.5,1197,85.8,5,4,4.8,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
63001,20.77,1248,88.76,7,5,6.11,13.0,1,0,0,0,1,0,0,1,0,0,0,0,1
35314,23.2,1248,73.94,5,4,4.27,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
140000,13.0,1343,90.0,5,4,0.9,26.0,0,1,0,0,1,0,1,0,0,0,0,0,1
106000,12.99,2494,100.0,8,5,8.4,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
23000,15.63,1499,110.4,5,4,6.8,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
20000,21.66,1498,108.62,5,4,6.75,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
70000,16.1,796,37.0,4,4,0.9,15.0,0,1,0,0,1,0,0,1,0,0,0,1,0
98000,27.39,1248,74.0,5,4,5.5,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
45000,18.5,1197,80.0,5,4,1.9,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
49000,14.59,1997,245.0,5,4,19.0,12.0,0,1,0,0,0,1,1,0,0,0,0,0,1
61221,17.84,1395,147.51,5,4,21.73,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
56000,16.4,1497,78.0,5,4,2.99,17.0,0,1,0,0,0,1,1,0,0,0,1,0,0
62000,28.4,1248,74.0,5,4,6.3,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13000,22.0,1197,81.8,5,4,8.5,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
25648,13.7,1399,98.82,7,5,4.29,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
11500,28.4,1248,74.0,5,4,7.5,7.0,1,0,0,0,0,1,1,0,0,0,0,1,0
58752,16.47,1198,73.9,5,4,3.32,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
64000,19.27,2143,170.0,5,4,15.65,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
75668,14.74,2993,270.9,5,4,16.58,13.0,1,0,0,0,0,1,1,0,0,0,1,0,0
49716,21.19,1396,88.73,5,4,6.2,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
60000,11.5,2982,171.0,7,5,10.85,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
66000,11.1,2354,158.8,5,4,3.7,18.0,0,1,0,0,0,1,1,0,0,0,0,0,1
45700,22.74,796,47.3,5,4,2.42,11.0,0,1,0,0,1,0,0,1,0,0,0,0,1
62000,18.3,1991,147.9,5,4,6.75,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0
23000,24.5,1498,98.6,7,5,6.9,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
43316,18.88,999,123.37,5,4,6.22,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
21000,21.4,1197,83.1,5,4,6.21,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
66000,26.0,1498,98.6,5,4,5.7,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
53934,18.9,998,67.1,5,4,2.69,17.0,0,1,0,0,1,0,0,1,0,0,0,1,0
80000,20.54,1598,103.6,5,4,4.75,14.0,1,0,0,0,1,0,1,0,0,0,0,0,1
54211,15.04,1598,103.6,5,4,3.33,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
18090,16.2,2993,258.0,5,4,45.73,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
54000,24.4,1120,71.0,5,4,3.7,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
34005,17.0,1198,73.75,5,4,5.75,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
57000,26.59,1248,74.0,5,4,4.25,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
26323,17.21,1197,103.5,5,4,7.4,10.0,0,1,0,0,0,1,1,0,0,0,0,1,0
45000,25.8,1498,98.6,5,4,3.3,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0
82000,16.0,2179,140.0,7,5,8.75,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
58000,16.55,1968,140.0,5,4,11.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,1
37000,18.5,1197,80.0,5,4,2.65,13.0,0,1,0,0,1,0,1,0,0,0,0,0,1
47300,14.4,1599,94.0,5,4,1.2,21.0,0,1,0,0,1,0,0,1,0,0,0,1,0
130002,19.3,1248,73.9,5,4,3.85,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
73000,21.12,1248,88.8,5,4,3.4,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
52001,17.01,1591,121.3,5,4,6.45,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
120000,20.0,1968,138.1,5,4,6.95,12.0,1,0,0,0,0,1,1,0,0,0,1,0,0
15000,18.9,1197,82.0,5,4,5.5,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
68000,18.5,1197,85.8,5,4,4.4,13.0,0,1,0,0,1,0,1,0,0,0,0,1,0
80883,12.8,2494,102.0,7,4,13.5,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
72563,22.77,1498,98.59,5,4,5.0,11.0,1,0,0,0,1,0,0,1,0,0,1,0,0
25000,10.4,2393,163.5,5,4,9.0,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
41681,17.0,1197,80.0,5,4,4.55,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
54000,14.3,1598,103.52,5,4,6.11,10.0,0,1,0,0,0,1,1,0,0,0,1,0,0
78000,22.9,1248,74.0,5,4,4.4,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
80000,25.4,624,37.5,4,4,0.53,13.0,0,1,0,0,1,0,0,1,0,0,0,0,1
34987,18.19,1197,103.5,5,4,5.95,11.0,0,1,0,0,0,1,1,0,0,0,0,1,0
9000,18.6,1197,81.83,5,4,6.85,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
21000,19.0,1199,88.7,5,4,6.35,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1
27089,16.0,1086,66.7,5,4,1.95,15.0,0,1,0,0,1,0,1,0,0,0,0,1,0
65000,18.9,998,67.1,5,4,1.25,18.0,0,1,0,0,1,0,0,1,0,0,0,1,0
8000,18.6,1197,81.83,5,4,6.75,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
41000,19.87,1461,83.8,5,4,5.5,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
48823,19.5,1582,126.24,5,4,8.5,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
60000,11.74,1796,186.0,5,4,16.0,14.0,0,1,0,0,0,1,1,0,0,0,0,0,1
70000,13.1,1997,141.1,5,4,4.0,17.0,0,1,0,0,1,0,1,0,0,0,0,0,1
66770,20.36,1197,78.9,5,4,2.6,15.0,0,1,0,0,1,0,0,1,0,0,1,0,0
42000,18.2,998,67.1,5,4,1.3,18.0,0,1,0,0,1,0,0,0,1,0,1,0,0
35659,15.97,2993,258.0,7,5,43.78,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
69140,20.46,1461,83.8,5,4,5.11,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
47000,22.9,1248,74.0,5,4,3.9,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
74000,19.01,1461,108.45,5,4,6.35,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
53753,15.0,2143,107.3,5,4,16.75,11.0,1,0,0,0,0,1,0,1,0,0,1,0,0
49133,19.4,1198,86.8,5,4,4.51,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
55000,22.7,1498,89.84,5,4,6.0,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
60395,16.12,2967,245.0,5,4,45.82,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
68000,16.02,1373,93.7,7,5,6.75,11.0,0,1,0,0,1,0,0,1,0,0,0,1,0
32776,20.36,1197,78.9,5,4,4.64,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
66000,0.0,2987,165.0,5,4,23.0,13.0,1,0,0,0,0,1,1,0,0,0,0,0,1
72022,21.43,1364,87.2,5,4,9.23,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
48000,28.4,1248,73.75,5,4,6.0,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
16000,16.36,2179,187.7,5,4,32.0,13.0,1,0,0,0,0,1,1,0,0,0,1,0,0
95802,25.83,1498,99.0,5,4,4.55,8.0,1,0,0,0,1,0,0,1,0,0,0,1,0
59967,9.74,1984,208.0,5,4,18.0,14.0,0,1,0,0,0,1,1,0,0,0,0,1,0
32896,18.0,1497,117.3,5,4,8.9,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
31000,21.13,1498,108.4,5,4,10.5,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
100009,13.1,1997,141.1,5,4,6.5,17.0,0,1,0,0,1,0,0,1,0,0,0,1,0
9200,15.4,1497,117.3,7,5,8.0,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
95649,12.7,2179,187.7,5,4,29.67,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
68010,18.5,1197,82.85,5,4,5.25,11.0,0,1,0,0,1,0,0,1,0,0,1,0,0
59245,20.77,1248,88.8,7,5,8.5,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
32248,17.5,1199,88.7,5,4,8.25,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
93000,23.5,1396,88.7,5,4,5.55,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
65000,26.0,1498,98.6,5,4,6.99,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
39528,25.32,1198,77.0,6,4,5.83,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
42999,15.1,2179,140.0,7,5,11.52,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
76976,19.7,796,46.3,5,4,2.15,14.0,0,1,0,0,1,0,0,1,0,0,0,0,1
21000,21.76,1995,190.0,5,4,35.0,8.0,1,0,0,0,0,1,1,0,0,0,0,0,1
37024,17.01,1582,126.2,5,4,10.97,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
19500,18.9,1197,82.0,5,4,2.85,11.0,0,1,0,0,1,0,0,1,0,0,0,1,0
33425,17.43,1396,105.5,5,4,4.5,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
107000,14.84,2143,170.0,5,4,11.99,15.0,1,0,0,0,0,1,1,0,0,0,0,0,1
29000,23.4,1248,74.0,5,4,5.75,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
36000,12.55,2982,168.7,7,5,21.5,10.0,1,0,0,0,0,1,0,1,0,0,0,0,1
81650,18.33,1968,167.7,5,4,7.5,14.0,1,0,0,0,0,1,1,0,0,0,0,0,1
30711,20.3,998,68.05,5,4,4.45,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
21000,14.4,1598,103.6,5,4,4.45,12.0,0,1,0,0,0,1,0,1,0,0,0,0,1
60000,18.6,1197,85.8,5,4,3.15,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
3906,20.89,1197,81.8,5,4,7.36,6.0,0,1,0,0,0,1,1,0,0,0,1,0,0
25559,19.71,2143,201.15,5,4,37.93,8.0,1,0,0,0,0,1,1,0,0,0,0,0,1
50135,15.8,2148,170.0,5,4,10.36,17.0,1,0,0,0,1,0,1,0,0,0,0,1,0
60083,19.67,1582,126.2,5,4,13.78,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
65925,22.7,1498,89.84,5,4,5.49,10.0,1,0,0,0,1,0,0,1,0,0,0,1,0
22000,13.68,2393,147.8,8,5,16.5,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
1011,20.37,1461,108.45,5,4,13.5,7.0,1,0,0,0,1,0,1,0,0,0,0,1,0
6279,22.7,799,53.64,5,4,3.6,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
78256,16.8,1497,118.0,5,4,4.15,14.0,0,1,0,0,0,1,1,0,0,0,0,1,0
63818,17.4,1497,117.3,5,4,6.57,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
50000,12.9,2993,271.23,4,4,45.0,13.0,1,0,0,0,0,1,1,0,0,0,0,0,1
95637,13.2,1495,93.7,5,4,1.9,15.0,0,0,1,0,1,0,0,1,0,0,1,0,0
50000,20.54,1598,103.6,5,4,5.0,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
65668,19.87,1461,83.8,5,4,5.53,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
58500,22.74,796,47.3,5,4,2.75,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
37000,18.6,1199,79.4,5,4,2.35,13.0,0,1,0,0,1,0,0,1,0,0,0,1,0
36300,17.1,1591,121.4,5,4,7.5,13.0,0,1,0,0,0,1,0,0,1,0,0,0,1
65000,12.8,2494,102.0,8,5,6.4,14.0,1,0,0,0,1,0,1,0,0,0,1,0,0
33496,18.9,1197,81.86,5,4,5.5,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
82497,23.65,1248,88.5,5,4,8.99,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
60000,17.3,1061,64.0,5,4,1.4,21.0,0,1,0,0,1,0,0,1,0,0,0,0,1
32198,16.5,1198,86.8,5,4,5.1,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1
82000,24.4,1120,71.0,5,4,3.45,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
58000,25.8,1498,98.6,5,4,4.45,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
57026,15.04,1598,103.6,5,4,5.54,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
60357,25.32,1198,77.0,6,4,4.49,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
76155,18.6,1199,79.4,5,4,1.95,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
162000,12.8,2494,102.0,8,5,4.8,18.0,1,0,0,0,1,0,0,1,0,0,1,0,0
35000,25.4,624,37.48,4,4,1.6,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
62746,20.54,1598,103.6,5,4,5.9,12.0,1,0,0,0,1,0,0,1,0,0,0,1,0
33000,21.4,1197,83.1,5,4,7.25,8.0,0,1,0,0,0,1,1,0,0,0,0,1,0
100000,12.0,2987,224.0,7,5,32.0,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
91586,11.18,2696,184.0,7,5,9.47,11.0,1,0,0,0,0,1,0,1,0,0,1,0,0
58000,20.34,1498,103.2,5,4,6.5,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
10500,17.4,1497,117.3,5,4,5.9,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
26000,17.01,1582,126.2,5,4,12.65,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
31000,24.7,796,47.3,5,4,2.15,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
50979,19.12,1373,91.1,5,4,6.9,10.0,0,1,0,0,0,1,1,0,0,0,1,0,0
35000,10.1,2354,152.0,5,4,14.7,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
68000,16.0,1086,66.7,5,4,2.0,17.0,0,1,0,0,1,0,0,1,0,0,0,0,1
5900,21.43,1364,87.2,5,4,16.5,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
58646,22.32,1582,126.32,5,4,4.74,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
35225,23.1,998,67.04,5,4,5.25,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
65055,17.0,1497,118.0,5,4,2.75,16.0,0,1,0,0,1,0,1,0,0,0,0,1,0
101000,18.9,998,67.1,5,4,1.5,19.0,0,1,0,0,1,0,0,1,0,0,0,1,0
58000,15.04,1598,103.6,5,4,3.0,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
86000,20.36,1197,78.9,5,4,3.75,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
45000,19.6,1461,108.45,5,4,11.5,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
89616,16.07,1995,181.0,5,4,11.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,1
53000,12.8,1968,167.6,5,4,23.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,1
51192,15.6,1196,70.0,5,4,2.65,15.0,0,1,0,0,1,0,1,0,0,0,1,0,0
8500,21.1,814,55.2,5,4,3.42,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
75000,19.7,796,46.3,5,4,2.1,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
57539,22.32,1582,126.32,5,4,7.75,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
32838,17.05,1995,190.0,5,4,30.29,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
38000,16.5,1499,110.0,5,4,6.25,12.0,0,1,0,0,0,1,1,0,0,0,0,1,0
57000,26.59,1248,74.0,5,4,3.89,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
26000,18.6,1199,79.4,5,4,1.5,15.0,0,1,0,0,1,0,1,0,0,0,0,1,0
84000,23.59,1364,67.04,5,4,3.85,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
7784,20.73,1373,91.1,5,4,8.76,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
53537,13.7,1798,157.75,5,4,6.89,13.0,0,1,0,0,0,1,1,0,0,0,1,0,0
60993,24.0,1120,70.0,5,4,5.21,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
97000,20.0,1497,115.0,5,4,7.25,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
62489,17.0,1197,80.0,5,4,2.6,15.0,0,1,0,0,1,0,1,0,0,0,0,1,0
44999,12.8,1968,167.6,5,4,25.0,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
69000,19.3,1248,73.9,5,4,4.79,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
35503,18.9,998,67.1,5,4,2.3,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
32000,16.47,1198,73.9,5,4,2.55,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
52195,19.7,796,46.3,5,4,1.75,18.0,0,1,0,0,1,0,1,0,0,0,1,0,0
30000,18.49,1493,100.0,7,5,8.2,8.0,1,0,0,0,0,1,1,0,0,0,0,0,1
17400,24.52,1248,88.5,7,5,9.75,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
85000,19.7,796,46.3,5,4,1.8,16.0,0,1,0,0,1,0,0,1,0,0,0,0,1
42000,19.1,1197,81.86,5,4,3.45,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
15544,21.4,1197,83.1,5,4,5.65,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
25000,20.51,998,67.04,5,4,2.75,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
49404,18.49,1493,100.0,7,5,7.36,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
86000,22.74,796,47.3,5,4,2.41,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
17000,13.45,1086,62.1,5,4,3.1,14.0,0,0,0,1,1,0,1,0,0,0,1,0,0
49000,17.5,1298,85.8,5,4,4.9,13.0,0,1,0,0,1,0,1,0,0,0,0,1,0
48031,18.9,1197,82.0,5,4,4.98,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
40000,17.57,1193,88.7,5,4,3.95,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
58000,17.01,1591,121.3,5,4,4.59,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
44285,20.73,1373,91.1,5,4,7.47,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
170000,24.4,1120,71.0,5,4,4.0,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
40000,16.8,1497,116.3,5,4,6.49,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
21107,17.1,1591,121.3,5,4,5.25,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
74000,22.32,1582,126.3,5,4,3.75,14.0,1,0,0,0,1,0,0,1,0,0,0,1,0
15334,21.1,814,55.2,5,4,3.69,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
52000,16.47,1198,73.9,5,4,3.1,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
88000,16.55,1968,140.0,5,4,16.25,13.0,1,0,0,0,0,1,1,0,0,0,0,0,1
55000,17.8,1399,68.0,5,4,2.4,16.0,1,0,0,0,1,0,0,1,0,0,0,1,0
54230,16.47,1198,74.0,5,4,4.5,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
72000,22.32,1582,126.32,5,4,5.8,13.0,1,0,0,0,1,0,0,1,0,0,0,1,0
28000,19.67,1582,126.2,5,4,13.75,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
29000,17.1,1956,170.0,5,4,19.0,7.0,1,0,0,0,1,0,1,0,0,0,1,0,0
42000,17.8,1497,117.3,5,4,9.25,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
65055,17.0,1497,118.0,5,4,4.25,13.0,0,1,0,0,1,0,0,1,0,0,0,0,1
55000,19.81,1086,68.05,5,4,1.59,15.0,0,1,0,0,1,0,0,1,0,0,0,1,0
48163,19.1,1197,82.0,5,4,4.85,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
14700,18.9,1197,81.86,5,4,5.6,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
31184,18.9,1197,81.86,5,4,5.0,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
125000,11.7,2354,177.6,5,4,2.6,17.0,0,1,0,0,0,1,0,0,1,0,0,1,0
107825,13.0,2982,168.5,7,5,20.5,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
46000,18.9,998,67.1,5,4,2.65,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
70000,21.76,1995,190.0,5,4,27.0,9.0,1,0,0,0,0,1,0,1,0,0,0,0,1
10400,17.4,1497,117.3,5,4,6.51,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
64000,21.02,1248,88.76,5,4,2.65,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0
10003,17.9,2143,170.0,5,4,48.5,7.0,1,0,0,0,0,1,1,0,0,0,0,0,1
13198,24.07,998,67.1,5,4,3.15,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
93000,12.9,1799,130.0,5,4,2.6,18.0,0,1,0,0,0,1,0,1,0,0,0,1,0
54000,27.39,1248,74.0,5,4,5.95,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
23000,19.3,1968,141.0,5,4,15.75,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
84415,12.99,2494,100.6,8,5,13.5,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
85445,19.81,1086,68.05,5,4,2.0,17.0,0,1,0,0,1,0,0,1,0,0,1,0,0
60000,15.0,1896,105.0,5,4,4.0,16.0,1,0,0,0,1,0,1,0,0,0,0,1,0
28000,17.8,1497,117.3,5,4,8.75,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
16100,17.1,1591,121.4,5,4,11.6,8.0,0,1,0,0,0,1,1,0,0,0,0,1,0
68000,16.02,1373,93.7,7,5,6.25,12.0,0,1,0,0,1,0,0,1,0,0,1,0,0
40000,20.14,1197,81.86,5,4,5.0,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
109500,25.44,936,57.6,5,4,1.5,14.0,1,0,0,0,1,0,0,0,1,0,1,0,0
73053,13.0,2982,168.5,7,5,20.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
40600,17.0,1591,121.3,5,4,7.2,10.0,0,1,0,0,0,1,1,0,0,0,0,1,0
75074,23.4,1248,74.0,5,4,5.25,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
57004,17.4,1497,117.3,5,4,5.35,11.0,0,1,0,0,1,0,1,0,0,0,0,1,0
29966,16.77,2993,261.49,5,4,43.6,10.0,1,0,0,0,0,1,0,1,0,0,1,0,0
12000,22.7,799,53.0,5,4,3.1,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
26493,19.27,2143,170.0,5,4,33.64,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
34000,20.64,1498,108.5,5,4,3.4,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
58500,17.09,1995,218.0,5,4,27.5,12.0,1,0,0,0,0,1,0,1,0,0,1,0,0
70000,12.05,2179,120.0,8,5,7.45,14.0,1,0,0,0,1,0,0,1,0,0,0,0,1
29651,16.47,1198,74.0,5,4,6.43,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
2900,24.3,1248,88.5,5,4,8.75,7.0,1,0,0,0,1,0,1,0,0,0,0,0,1
48094,17.0,1497,118.0,5,4,7.25,11.0,0,1,0,0,1,0,1,0,0,0,0,1,0
15985,18.6,1197,81.83,5,4,7.77,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
9434,18.9,1197,81.86,5,4,5.75,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
110000,20.54,1598,103.6,5,4,3.65,13.0,1,0,0,0,1,0,0,1,0,0,0,0,1
29000,10.91,3198,197.0,7,5,29.8,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
75000,16.73,1995,218.0,5,4,13.9,14.0,1,0,0,0,0,1,0,1,0,0,1,0,0
39867,22.5,998,67.04,5,4,4.5,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
47000,21.64,1461,84.8,5,4,4.25,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
51000,19.67,1582,126.2,5,4,13.25,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
33000,16.0,2179,140.0,7,5,9.65,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
35000,17.9,2143,136.0,5,4,20.99,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
118000,12.9,1598,102.5,5,4,1.35,18.0,0,1,0,0,1,0,1,0,0,0,1,0,0
43000,16.47,1198,73.9,5,4,2.1,14.0,0,1,0,0,1,0,0,1,0,0,0,0,1
19000,15.5,1198,86.7,5,4,6.25,9.0,0,1,0,0,0,1,1,0,0,0,1,0,0
57000,14.94,2143,204.0,5,4,17.25,14.0,1,0,0,0,0,1,0,1,0,0,0,0,1
86000,11.79,2179,120.0,8,5,8.0,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
44487,22.54,1396,88.73,5,4,7.3,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
79000,9.8,2354,180.0,5,4,3.1,16.0,0,1,0,0,1,0,0,0,1,0,0,0,1
45000,22.95,1248,74.0,5,4,3.75,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
62943,17.05,1995,184.0,5,4,10.95,14.0,1,0,0,0,0,1,0,1,0,0,0,0,1
51000,20.36,1197,78.9,5,4,2.85,13.0,0,1,0,0,1,0,1,0,0,0,0,1,0
57824,24.0,1120,70.0,5,4,5.5,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
44000,16.4,1497,78.0,5,4,1.5,19.0,0,1,0,0,0,1,1,0,0,0,1,0,0
61000,23.4,1248,74.0,5,4,5.35,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
45000,28.09,1248,88.5,5,4,6.85,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
73783,13.7,1798,157.75,5,4,5.23,14.0,0,1,0,0,0,1,0,1,0,0,0,0,1
